ID_Eventos,FechaHora,ID_Sitio,Nombre_Actividad,Cantidad,Camera,Descripcion,ID_Usuario,Eventoscol
705,"2025-11-16 19:12:34",162,Dropoff,1,12,"WHITE SUV",79,NULL
706,"2025-11-16 08:17:07",291,"START SHIFT",0,,"Do Not Edit - No Editar",85,NULL
707,"2025-11-16 19:30:08",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",85,NULL
708,"2025-11-16 19:21:45",291,"Change Split",0,,"SP12 ST10",79,NULL
709,"2025-11-16 19:22:21",291,"Change Split",0,,"to split 12",65,NULL
710,"2025-11-16 19:22:03",292,Dropoff,0,9,"White SUV",26,NULL
711,"2025-11-16 19:21:01",291,"Change Split",1,,"15/4 to 12/4",52,NULL
712,"2025-11-16 19:23:07",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",36,NULL
714,"2025-11-16 19:25:22",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",16,NULL
715,"2025-11-16 19:24:38",291,"Change Split",0,,"Split6/4 Luxriot",26,NULL
716,"2025-11-16 19:28:30",136,"Cleaner on site",1,65,,65,NULL
717,"2025-11-16 19:29:05",125,Dropoff,1,1,"1 white van",65,NULL
718,"2025-11-16 19:30:03",282,Dropoff,1,20,"Red SUV",26,NULL
719,"2025-11-16 19:30:44",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",79,NULL
720,"2025-11-16 19:30:51",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",65,NULL
721,"2025-11-16 19:30:54",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",26,NULL
722,"2025-11-16 19:30:14",291,"START SHIFT",0,,"Do Not Edit - No Editar",63,NULL
723,"2025-11-16 19:32:16",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",52,NULL
724,"2025-11-16 19:32:49",291,"START SHIFT",0,,"Do Not Edit - No Editar",48,NULL
725,"2025-11-16 19:31:58",291,"Took station over",0,,"Sp 12 St 9",48,NULL
726,"2025-11-16 19:32:58",162,"Cleaner on site",1,129,,63,NULL
727,"2025-11-16 19:30:02",291,"START SHIFT",0,,"Do Not Edit - No Editar",68,NULL
729,"2025-11-16 19:50:44",291,"START SHIFT",0,,"Do Not Edit - No Editar",42,NULL
730,"2025-11-16 19:47:00",231,"Cleaner out",1,42,"Gray SUV",42,NULL
731,"2025-11-16 19:49:33",247,"Employee out",1,15,,63,NULL
733,"2025-11-16 19:41:47",270,Dropoff,4,6,"4 Suv's",48,NULL
734,"2025-11-16 19:56:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",78,NULL
735,"2025-11-16 19:55:42",135,"Cleaner out",1,36/40,"Black Sedan",42,NULL
736,"2025-11-16 19:55:51",270,Dropoff,1,5,"Silver SUV",48,NULL
737,"2025-11-16 19:56:40",291,"START SHIFT",0,,"Do Not Edit - No Editar",54,NULL
739,"2025-11-16 19:47:00",231,"Cleaner out",1,42,"Gray SUV",42,NULL
741,"2025-11-16 19:58:59",214,"Cleaner in",2,15,"Arrives in a Red Sedan",48,NULL
742,"2025-11-16 19:30:00",163,"Took station over",1,1st,"St. 1/1 B&B  From Emanuel",43,NULL
743,"2025-11-16 20:09:05",291,"Change Split",0,,13,42,NULL
744,"2025-11-16 20:06:11",270,"Employee out",1,,,48,NULL
745,"2025-11-16 20:07:07",140,Dropoff,2,10,"2 Black SUV'S",48,NULL
746,"2025-11-16 20:08:50",232,"Security Patroling",1,1,,78,NULL
747,"2025-11-16 20:09:18",291,"Change Split",0,,"Split 13",68,NULL
748,"2025-11-16 20:09:21",291,"Change Split",0,,"SPLT13 ST3",54,NULL
749,"2025-11-16 20:09:31",291,"Change Split",1,,"split 13 omnia",78,NULL
751,"2025-11-16 20:09:16",291,"Change Split",0,,"Sp 13 St 9",48,NULL
752,"2025-11-16 20:09:03",291,"Change Split",0,,"SP 13 ST 10",63,NULL
754,"2025-11-16 19:00:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",29,NULL
755,"2025-11-16 19:30:07",291,"START SHIFT",0,,"Do Not Edit - No Editar",7,NULL
758,"2025-11-16 21:19:15",176,Dropoff,1,02/20,"Gray SUV",42,NULL
759,"2025-11-16 20:05:22",141,Dropoff,1,15,"Black SUV",7,NULL
760,"2025-11-16 20:09:09",163,"Change Split",0,,"SPLIT 13 - STAT 11",7,NULL
761,"2025-11-16 20:17:15",279,"Cleaner in",2,13/26,"Black SUV",42,NULL
762,"2025-11-16 20:11:00",264,Dropoff,0,03,,68,NULL
763,"2025-11-16 20:28:44",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",89,NULL
764,"2025-11-16 20:33:36",266,"Employee in",1,35,"Arrives in a black SUV",48,NULL
765,"2025-11-16 19:30:45",291,"START SHIFT",0,,"Do Not Edit - No Editar",41,NULL
766,"2025-11-16 20:28:51",141,Dropoff,1,16,"1 Black Cooper",63,NULL
767,"2025-11-16 19:30:57",291,"START SHIFT",0,,"Do Not Edit - No Editar",10,NULL
768,"2025-11-16 19:33:34",147,Dropoff,0,15,"white hashback",41,NULL
769,"2025-11-16 19:30:39",291,"START SHIFT",0,,"Do Not Edit - No Editar",33,NULL
770,"2025-11-16 19:30:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",8,NULL
771,"2025-11-16 19:45:55",354,Dropoff,1,11,off-road,10,NULL
773,"2025-11-16 19:40:20",271,Pickup,1,17,"White SUV",33,NULL
774,"2025-11-16 19:30:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",60,NULL
775,"2025-11-16 19:54:42",271,Dropoff,1,01,"White Pick up truck",33,NULL
776,"2025-11-16 19:38:38",222,"Employee out",1,02,,41,NULL
777,"2025-11-16 19:30:22",291,"START SHIFT",0,,"Do Not Edit - No Editar",11,NULL
778,"2025-11-16 20:08:31",318,Dropoff,1,03,"white suv / out at 20:30",10,NULL
779,"2025-11-16 19:35:15",337,"Cleaner on site",3,52,,70,NULL
780,"2025-11-16 20:09:07",291,"Change Split",7,,LUXRIOT,33,NULL
782,"2025-11-16 20:11:00",282,Dropoff,1,25,"White Van",33,NULL
784,"2025-11-16 20:39:56",271,"Voice Down",0,,Trespasser,7,NULL
785,"2025-11-16 20:10:53",291,"Change Split",6,,luxriot,70,NULL
786,"2025-11-16 20:20:37",280,Dropoff,1,03,"Gray Sedan",33,NULL
787,"2025-11-16 19:50:30",222,"Employee out",2,02,"black suv",41,NULL
788,"2025-11-16 19:37:00",240,Dropoff,1,2,"White SUV 03:22 3:22",60,NULL
789,"2025-11-16 20:28:59",318,"Cleaner on site",2,36,"out at 22:35 / red suv",10,NULL
791,"2025-11-16 19:45:00",331,"Employee on site",1,13,,8,NULL
792,"2025-11-16 19:39:06",144,"Cleaner in",2,07,"Gray suv",11,NULL
793,"2025-11-16 19:52:00",303,"Detailer on site",1,79,,8,NULL
794,"2025-11-16 20:09:17",291,"Change Split",0,0,"Split 13 station 1 omnia",11,NULL
795,"2025-11-16 20:44:57",147,Dropoff,1,15,"red suv",54,NULL
796,"2025-11-16 20:19:47",291,"Change Split",0,,"Split 13 Station 7",60,NULL
797,"2025-11-16 19:55:00",338,Dropoff,1,13,"a dark grey suv",8,NULL
798,"2025-11-16 20:12:47",250,"Cleaner out",1,21,"White suv",11,NULL
799,"2025-11-16 20:09:29",291,"Change Split",0,0,"split 7",10,NULL
800,"2025-11-16 20:09:00",291,"Change Split",1,0,"to split 7, station 6/ luxriot",8,NULL
801,"2025-11-16 19:57:11",145,"Cleaner out",2,02,"black suv",41,NULL
802,"2025-11-16 20:24:49",151,Pickup,1,21,"Black suv",11,NULL
803,"2025-11-16 20:40:15",197,"Cleaner on site",1,08,"Out 21:01",11,NULL
804,"2025-11-16 20:09:03",291,"Change Split",0,,"sp 13 - st 2",41,NULL
805,"2025-11-16 20:44:38",151,Dropoff,1,5,"White Pick up Truck",48,NULL
806,"2025-11-16 20:49:58",279,"Cleaner out",2,26,"Black SUV",42,NULL
807,"2025-11-16 20:15:25",219,Dropoff,1,20,"black suv",41,NULL
808,"2025-11-16 20:16:09",145,Dropoff,2,02,"Black suv's",41,NULL
809,"2025-11-16 20:33:04",222,"Employee out",1,02,"black sedan",41,NULL
810,"2025-11-16 20:53:08",133,"Cleaner out",1,,"Black SUV",7,NULL
811,"2025-11-16 20:42:14",219,Dropoff,1,21*20,"black sedan",41,NULL
812,"2025-11-16 20:44:04",222,"Employee in",2,02,"black sedan out at 21:36",41,NULL
813,"2025-11-16 20:50:06",130,Dropoff,1,5,"Black SUV",48,NULL
814,"2025-11-16 20:58:12",130,"Cleaner on site",2,11,,48,NULL
815,"2025-11-16 21:05:13",151,"Cleaner out",1,35,"Gray Sedan",11,NULL
816,"2025-11-16 21:07:54",203,"Cleaner in",2,07,"gray pick up truck",78,NULL
817,"2025-11-16 21:12:36",136,"Cleaner out",2,14,"green sedan",54,NULL
818,"2025-11-16 21:17:54",270,Dropoff,1,13,"Black SUV",48,NULL
819,"2025-11-16 21:21:16",184,Dropoff,2,,"Black put",70,NULL
820,"2025-11-16 21:19:39",223,"Cleaner in",1,"07, 09","Red Sedan",7,NULL
821,"2025-11-16 21:20:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",90,NULL
822,"2025-11-16 21:27:09",144,"Employee out",1,1,"Black hatchback",90,NULL
824,"2025-11-16 21:32:29",291,"START SHIFT",0,,"Do Not Edit - No Editar",35,NULL
826,"2025-11-16 21:33:03",291,"START SHIFT",0,,"Do Not Edit - No Editar",56,NULL
827,"2025-11-16 21:34:16",281,"First Employee",3,4,"blue put",70,NULL
828,"2025-11-16 21:35:52",163,"Change Split",0,,"splt 17 - stat 9",7,NULL
829,"2025-11-16 21:35:52",291,"Change Split",0,,"Sp 17 - St 2",41,NULL
830,"2025-11-16 21:35:41",291,"Change Split",0,,17/14,35,NULL
831,"2025-11-16 21:35:54",291,"Change Split",0,,"split 17 omnia",78,NULL
832,"2025-11-16 21:30:23",291,"START SHIFT",0,,"Do Not Edit - No Editar",25,NULL
833,"2025-11-16 21:35:03",291,"Change Split",0,0,"Split 17 station 1 omnia",11,NULL
834,"2025-11-16 21:35:11",291,"Change Split",0,,"SP 17 ST 8",63,NULL
835,"2025-11-16 21:35:31",291,"Change Split",0,,"split 17-15",25,NULL
837,"2025-11-16 21:30:26",291,"START SHIFT",0,,"Do Not Edit - No Editar",72,NULL
838,"2025-11-16 21:29:51",291,"START SHIFT",0,,"SPLICK 17/17",91,NULL
839,"2025-11-16 21:37:56",291,"START SHIFT",0,,"Do Not Edit - No Editar",77,NULL
840,"2025-11-16 21:36:46",291,"Change Split",9,,LUXRIOT,33,NULL
841,"2025-11-16 21:37:42",291,"Change Split",0,0,"split 9",10,NULL
842,"2025-11-16 21:35:38",291,"Change Split",0,,"Split 17, station 13",72,NULL
843,"2025-11-16 21:36:00",291,"Change Split",1,0,"to split 9, station 6",8,NULL
844,"2025-11-16 21:36:17",291,"Change Split",0,,"Split 9 LUXRIOT",68,NULL
845,"2025-11-16 21:38:08",144,"Cleaner on site",2,A01,,35,NULL
846,"2025-11-16 21:27:00",144,"Employee out",1,1,"Black HatchBack",42,NULL
847,"2025-11-16 21:36:18",291,"Change Station",0,,"LUXRIOT 9",68,NULL
849,"2025-11-16 21:37:30",291,"Change Split",9,,luxriot,70,NULL
850,"2025-11-16 19:45:16",127,Delivery,1,"36,38","Customer in Orange T-shirt",43,NULL
851,"2025-11-16 21:42:40",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",56,NULL
852,"2025-11-16 21:43:38",266,"Employee out",1,,"Black SUV",48,NULL
853,"2025-11-16 21:42:07",286,"Cleaner in",1,"04 / Call","Out at 22:58",33,NULL
854,"2025-11-16 21:44:55",291,"START SHIFT",0,,"Do Not Edit - No Editar",56,NULL
855,"2025-11-16 21:46:21",266,"Security Patroling",1,40,CITADEL,48,NULL
857,"2025-11-16 21:49:36",235,"Detailer in",1,31,"Dark green off road",41,NULL
858,"2025-11-16 20:08:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",53,NULL
859,"2025-11-16 21:54:16",214,"Cleaner out",1,15,"red sedan",78,NULL
860,"2025-11-16 20:30:00",135,"Employee out",1,6,"in a silver sedan",53,NULL
861,"2025-11-16 20:48:09",190,Pickup,1,21,"1 Silver suv",53,NULL
862,"2025-11-16 21:35:38",291,"Change Split",0,,SPLT17,54,NULL
863,"2025-11-16 21:59:08",281,"Employee in",1,4,,70,NULL
864,"2025-11-16 21:59:39",346,"Police Patroling",1,5,"Blue SUV.",90,NULL
865,"2025-11-16 21:35:00",291,"Change Split",0,,"17/11 OMNIA",53,NULL
868,"2025-11-16 20:15:49",240,Dropoff,1,3,"Silver SUV",60,NULL
869,"2025-11-16 20:32:38",240,Dropoff,1,2,"Black SUV",60,NULL
870,"2025-11-16 22:02:45",249,"Cleaner on site",2,24,,48,NULL
871,"2025-11-16 22:02:16",133,Dropoff,6,5,"6 suv",53,NULL
872,"2025-11-16 21:30:26",260,Pickup,1,02,"Blue sedan",7,NULL
873,"2025-11-16 22:03:12",280,Dropoff,1,4,"Dark-gray SUV",90,NULL
874,"2025-11-16 21:08:00",249,"Cleaner in",2,"11,38",,60,NULL
875,"2025-11-16 21:36:51",291,"Change Split",0,,"Luxriot - Split 9 Station 8",60,NULL
876,"2025-11-16 22:05:07",223,"Cleaner out",1,7,"in a red sedan",53,NULL
877,"2025-11-16 21:30:00",291,"Start Shift",0,,,31,NULL
878,"2025-11-16 21:54:00",291,"Covered by",1,0,"back at 22:05 pm",8,NULL
879,"2025-11-16 22:03:38",160,"Employee out",1,66,,63,NULL
884,"2025-11-16 22:07:13",230,"Charging Station",1,29,"suv color negra",77,NULL
885,"2025-11-16 22:10:11",203,"cleaner out",2,07,"gray pick up",78,NULL
886,"2025-11-16 22:13:52",151,"Detailer on site",1,111,,48,NULL
887,"2025-11-16 22:16:25",156,"Cleaner out",1,18,"Dark-gray sedan",90,NULL
888,"2025-11-16 22:16:18",144,"Employee out",0,01,"sedan black",35,NULL
889,"2025-11-16 21:38:02",291,"Change Split",0,,"split17/ station16",77,NULL
890,"2025-11-16 22:15:00",271,Dropoff,1,1,"Silver sedan - Out 10:19 en Silver suv",31,NULL
891,"2025-11-16 22:22:49",274,"Security Patroling",1,07,,78,NULL
892,"2025-11-16 22:12:06",307,Dropoff,1,19,"black sedan",70,NULL
893,"2025-11-16 22:25:23",240,Dropoff,1,02,"grey sedan",41,NULL
894,"2025-11-16 22:11:19",281,"Employee out",1,04,"black put",70,NULL
895,"2025-11-16 22:25:32",280,Dropoff,1,06,"Black Hatchback",33,NULL
898,"2025-11-16 22:19:54",188,dropoff,1,8,"black sedan",70,NULL
899,"2025-11-16 22:28:20",282,Dropoff,1,11,"Red SUV",33,NULL
900,"2025-11-16 22:26:07",281,dropoff,1,1,"black hatchback",70,NULL
901,"2025-11-16 22:35:54",260,Dropoff,4,11,"4 Vehicles",7,NULL
902,"2025-11-16 22:41:04",264,"Traffic Stop",0,23,"Left at 22:51:01",42,NULL
903,"2025-11-16 22:43:46",291,"Took station over",0,,"Sp 17 - st 1 Jhon S. 22:44",41,NULL
905,"2025-11-16 22:29:00",291,"Covered by",1,1st,"Lead Supervisor Wendy H. Until 22:36",43,NULL
906,"2025-11-16 22:43:37",291,"OMNIA Crash",0,0,"Station took by David Carvajal until 22:44",11,NULL
907,"2025-11-16 22:46:56",282,"Police Patroling",0,04,,33,NULL
908,"2025-11-16 21:30:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",22,NULL
909,"2025-11-16 21:30:45",291,Covers,0,,Covers,22,NULL
910,"2025-11-16 21:35:46",291,"Change Split",0,,17-3,22,NULL
911,"2025-11-16 22:42:35",231,"Cleaner in",2,7,,63,NULL
912,"2025-11-16 22:01:30",348,"Employee out",2,02,"Gray SUV",22,NULL
913,"2025-11-16 22:54:19",182,"Cleaner in",1,1,"in a silver sedan, out 1.17",53,NULL
914,"2025-11-16 22:57:23",291,"Change Split",0,0,"split 7",10,NULL
915,"2025-11-16 22:56:56",291,"Change Split",0,,"Split 7 LUXRIOT",68,NULL
916,"2025-11-16 22:57:30",291,"Change Split",1,0,"to spli 7, st 6",8,NULL
918,"2025-11-16 22:57:10",291,"Change Split",7,,lux,70,NULL
919,"2025-11-16 22:59:04",291,"Change Split",0,,"Split 14 OMNIA",68,NULL
920,"2025-11-16 22:59:12",291,"Change Split",0,,"Sp 14 - St 2",41,NULL
921,"2025-11-16 22:57:51",291,"Change Split",7,,LUXRIOT,33,NULL
922,"2025-11-16 22:59:15",163,"Change Split",0,,"split 14",7,NULL
923,"2025-11-16 22:59:16",291,"Change Split",0,,14,42,NULL
924,"2025-11-16 22:59:52",291,"Change Split",0,0,"Split 14 Station 1 omnia",11,NULL
925,"2025-11-16 22:59:18",291,"Change Split",0,,"SP 14 ST 8",63,NULL
926,"2025-11-16 22:59:21",291,"Change Split",0,,SPLT14,54,NULL
927,"2025-11-16 22:59:14",291,"Change Split",0,,"Sp 14 St 7",48,NULL
928,"2025-11-16 22:59:33",291,"Change Split",0,,14/11,53,NULL
929,"2025-11-16 22:59:27",291,"Change Split",1,,"split 14 ommnia",78,NULL
931,"2025-11-16 22:59:00",291,"Change Split",0,,SP14-ST12,31,NULL
932,"2025-11-16 23:12:00",295,"Cleaner out",1,09,,8,NULL
933,"2025-11-16 23:05:13",282,"Security Patroling",0,17,police,35,NULL
934,"2025-11-16 22:36:31",338,Dropoff,1,11,"Gray SUV",60,NULL
935,"2025-11-16 22:54:01",338,"Charging Station",0,4,"Silver SUV",60,NULL
936,"2025-11-16 22:59:19",291,"Change Split",0,,,60,NULL
938,"2025-11-16 23:25:37",141,"cleaner in",1,6,"in a black sedan, out 23.43",53,NULL
939,"2025-11-16 23:17:22",291,"Covered by",0,,"Nicol  M. until 23:25",25,NULL
940,"2025-11-16 23:00:00",291,Covers,0,,"Covers Break",22,NULL
941,"2025-11-16 23:32:58",266,"Police Patroling",1,60,,91,NULL
942,"2025-11-16 23:34:32",214,"Cleaner on site",1,,"out  10:44",91,NULL
943,"2025-11-16 23:37:15",346,"Police Patroling",1,2,,70,NULL
944,"2025-11-16 23:38:47",286,"Cleaner in",0,04,"suv black",35,NULL
945,"2025-11-17 00:00:36",182,"Cleaner on site",1,31,,72,NULL
946,"2025-11-17 00:14:12",331,"Employee in",1,9,"deja bus color azul.",77,NULL
947,"2025-11-17 00:16:24",124,Dropoff,1,04,"White SUV - by flat bed",7,NULL
948,"2025-11-17 00:19:04",281,"Security Patroling",1,3,"sedan negro",77,NULL
949,"2025-11-17 00:29:15",338,"Charging Station",0,04,"Gray SUV Out",33,NULL
950,"2025-11-17 00:20:40",196,"Voice Down",0,8,"Trespasser under influence",60,NULL
951,"2025-11-16 23:33:06",291,"Covered by",0,,"Back at 23:39",72,NULL
952,"2025-11-17 00:43:18",264,"Police Patroling",1,20,"Left at 2:09:08",42,NULL
953,"2025-11-16 21:35:00",291,"Change Split",0,,SP17-ST12,31,NULL
954,"2025-11-17 01:01:30",214,"Detailer out",1,"14, 15","White suv",7,NULL
955,"2025-11-17 01:02:03",291,Break,0,,"Break to Kevin Vergara. Lux 7/4",72,NULL
956,"2025-11-17 01:13:45",344,Dropoff,0,20,"out at 1:15 /",35,NULL
957,"2025-11-17 01:15:35",280,"Security Patroling",1,1,"suv plata patrulling",77,NULL
958,"2025-11-17 01:14:10",126,Dropoff,1,18,"Black Pick up T.",48,NULL
959,"2025-11-17 01:24:53",266,"Cleaner in",1,15,"black suv out at 2:50 am",7,NULL
960,"2025-11-17 01:31:00",344,"Security Patroling",0,16,"premiere security",35,NULL
961,"2025-11-17 01:32:39",219,"Cleaner on site",1,39,,68,NULL
962,"2025-11-17 01:29:56",230,"Charging Station",1,29,"Blue SUV",42,NULL
963,"2025-11-17 01:15:20",345,Dropoff,1,27,"a dark grey sedan",8,NULL
964,"2025-11-17 01:38:06",303,"Employee on site",0,78,,35,NULL
965,"2025-11-17 00:56:00",291,"OMNIA Crash",0,,"12:56 - Omnia Crash Juan Diego",31,NULL
966,"2025-11-17 00:58:00",291,"OMNIA Crash",0,,"12:59 - Omnia Crash Juan Diego",31,NULL
967,"2025-11-17 01:05:57",291,Break,0,,"Back 2:06 / Covered by Joel Olivar",60,NULL
968,"2025-11-17 02:17:27",291,"Covered by",1,,"Logan G. until 02:25",11,NULL
969,"2025-11-17 02:30:13",279,"Security Patroling",1,12,,63,NULL
970,"2025-11-17 02:52:52",201,"Employee on site",1,30,,78,NULL
971,"2025-11-17 02:54:07",230,"Charging Station",1,29,"Blue SUV",42,NULL
972,"2025-11-17 03:03:47",291,Break,0,n/a,"retun at 3:02",35,NULL
973,"2025-11-17 02:05:41",291,Break,0,,"until 3.05",53,NULL
974,"2025-11-17 02:01:00",291,Break,0,,"Covered by Alejandra O. Back at 3:01",22,NULL
975,"2025-11-17 01:23:00",291,"Covered by",0,,"Sebastian C. Back at 1:27",22,NULL
976,"2025-11-16 22:54:00",291,"Covered by",0,,"Wendy Back at 22:58",22,NULL
977,"2025-11-17 03:03:00",291,Covers,0,,"Covers de capacitacion Black and Blue Until 3:30",22,NULL
978,"2025-11-17 03:27:25",163,"Change Split",0,,"split 10",7,NULL
979,"2025-11-17 03:27:24",291,"Change Split",0,,"Split 10 OMNIA",68,NULL
980,"2025-11-17 03:27:33",291,"Change Split",5,,LUXRIOT,33,NULL
981,"2025-11-17 03:27:36",291,"Change Split",0,,"SP 10 ST 8",63,NULL
982,"2025-11-17 03:27:10",291,"Change Split",0,,10,42,NULL
983,"2025-11-17 03:27:41",291,"Change Split",0,0,"Split 10 Station 1",11,NULL
984,"2025-11-17 03:27:51",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",7,NULL
985,"2025-11-17 03:27:51",291,"Change Split",0,,"Sp 10 St 7",48,NULL
986,"2025-11-17 03:27:48",291,"Change Split",0,,"SP 10 - ST 2",41,NULL
987,"2025-11-17 03:28:00",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",33,NULL
988,"2025-11-17 03:27:43",291,"Change Split",0,,"split 10 omnia",78,NULL
989,"2025-11-17 03:27:40",291,"Change Split",1,,splt10,54,NULL
990,"2025-11-17 03:27:41",291,"Change Split",1,,"to spit 5",8,NULL
991,"2025-11-17 03:28:05",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",8,NULL
992,"2025-11-17 03:27:45",291,"Change Split",0,0,"split 5",10,NULL
993,"2025-11-17 03:28:31",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",48,NULL
994,"2025-11-17 03:28:44",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",68,NULL
995,"2025-11-17 03:28:58",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",41,NULL
996,"2025-11-17 03:28:59",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",11,NULL
997,"2025-11-17 03:29:42",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",42,NULL
998,"2025-11-17 03:29:47",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",54,NULL
999,"2025-11-17 03:29:48",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",78,NULL
1000,"2025-11-17 03:29:59",291,"Took station over",0,,10-2,53,NULL
1001,"2025-11-17 03:32:36",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",63,NULL
1002,"2025-11-17 03:30:00",291,"Change Station",0,,"SP10-ST3 - JUAN DAVID BURBANO",31,NULL
1003,"2025-11-17 03:02:05",291,"Change Split",0,,"Split 10  omnia",60,NULL
1004,"2025-11-17 03:30:35",291,"Change Station",0,,"Station 4 / Omnia",60,NULL
1005,"2025-11-17 03:38:54",291,"Change Station",8,,,70,NULL
1006,"2025-11-17 03:31:00",291,Covers,0,,"Covers Break",22,NULL
1007,"2025-11-17 03:46:55",155,"Charging Station",1,1,"Cliente carga sedan azul",77,NULL
1008,"2025-11-17 03:47:30",187,"Change Station",0,,10/08,91,NULL
1009,"2025-11-17 03:49:35",262,"Employee out",1,23,,72,NULL
1010,"2025-11-17 03:40:48",287,Dropoff,0,19,"3 suv / 1 sedan",35,NULL
1011,"2025-11-17 04:06:11",159,"Employee in",1,66,"black sedan",10,NULL
1012,"2025-11-17 04:06:55",213,Dropoff,1,19,"Black Sedan",22,NULL
1013,"2025-11-17 04:04:38",281,"Security Patroling",0,06,,35,NULL
1014,"2025-11-17 04:16:18",231,"Cleaner on site",1,22,"sendan black",91,NULL
1015,"2025-11-17 04:18:51",279,"Security Patroling",1,1,h,91,NULL
1016,"2025-11-17 04:20:00",125,"First Employee",1,3,"Out 5:18 - Silver sedan",31,NULL
1017,"2025-11-17 04:21:52",121,"First Employee",1,15,"white suv",56,NULL
1018,"2025-11-16 20:00:08",291,"START SHIFT",0,,"Do Not Edit - No Editar",92,NULL
1019,"2025-11-17 04:27:44",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",92,NULL
1020,"2025-11-17 04:37:26",118,"First Employee",1,5,"White off-road",43,NULL
1021,"2025-11-17 04:38:10",137,"Employee in",1,13,"LLega en suv blanca",77,NULL
1022,"2025-11-17 04:47:16",348,"First Employee",0,26,"pickup truck gray",35,NULL
1023,"2025-11-17 04:51:10",189,"First Employee",0,13,"sedan black",35,NULL
1024,"2025-11-17 04:56:55",193,"First Employee",1,24,,25,NULL
1025,"2025-11-17 04:58:15",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",10,NULL
1026,"2025-11-17 05:04:35",299,"First Employee",0,22,"black suv",35,NULL
1027,"2025-11-17 05:05:23",291,"Covered by",1,3th,"Supervisor Logan G. Until 05:14 a.m.",43,NULL
1028,"2025-11-17 05:21:18",127,"First Employee",1,14,"White P.U.T.",43,NULL
1029,"2025-11-17 05:24:11",190,"Police Patroling",1,8,,56,NULL
1030,"2025-11-17 05:25:00",136,"Contractor in",0,14,,31,NULL
1031,"2025-11-17 05:29:04",124,"First Employee",1,5,"Black SUV",56,NULL
1032,"2025-11-17 05:34:45",236,"First Employee",1,08,"Picatruck Negro con blanco",31,NULL
1033,"2025-11-17 05:33:05",197,"First Employee",1,10,,72,NULL
1034,"2025-11-17 05:46:52",306,"First Employee",0,06,"red suv",35,NULL
1035,"2025-11-17 05:47:08",279,"Detailer in",2,26,,91,NULL
1036,"2025-11-17 04:26:17",133,"First Employee",0,4,"Black SUV",60,NULL
1037,"2025-11-17 05:07:09",195,"First Employee",0,9,"Black sedan",60,NULL
1038,"2025-11-17 05:38:00",167,"First Employee",0,"24,40","Red PT",60,NULL
1039,"2025-11-17 05:40:57",133,Dropoff,9,3,"Arrived with 9 cars / 3 Drop off",60,NULL
1040,"2025-11-17 05:55:15",184,"First Employee",0,04,"gray sedan",35,NULL
1041,"2025-11-17 05:56:15",156,"First Employee",1,48,,72,NULL
1042,"2025-11-17 05:57:57",279,"Police Patroling",1,4,,91,NULL
1043,"2025-11-17 06:01:33",291,"Change Split",0,,"Split 7-st3",31,NULL
